Quantity,Card Title,Have Physical Copy,Cut,Cut Reason,Deck Rule,Rarity,MTG Edition,Mana Value,Image,Price,Rule Text
1,Naturalize,true,false,,Interaction,Common,PLST,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Naturalize&format=image&version=normal"")",$0.29,Destroy target artifact or enchantment.
1,Ohran Frostfang,true,false,,Card Advantage,Rare,SOC,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Ohran%20Frostfang&format=image&version=normal"")",$5.04,"Attacking creatures you control have deathtouch. Whenever a creature you control deals combat damage to a player, draw a card."
1,Ophiomancer,true,false,,On Theme,Rare,SOC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Ophiomancer&format=image&version=normal"")",$0.91,"At the beginning of each upkeep, if you control no Snakes, create a 1/1 black Snake creature token with deathtouch."
1,Origin of Metalbending,true,false,,Interaction,Common,TLA,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Origin%20of%20Metalbending&format=image&version=normal"")",$0.30,"Choose one — • Destroy target artifact or enchantment. • Put a +1/+1 counter on target creature you control. It gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)"
1,Pest Infestation,true,false,,Interaction,Rare,SOC,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Pest%20Infestation&format=image&version=normal"")",$0.50,"Destroy up to X target artifacts and/or enchantments. Create twice X 1/1 black and green Pest creature tokens with ""When this token dies, you gain 1 life."""
1,Pest Mascot,true,false,,On Theme,Common,SOS,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Pest%20Mascot&format=image&version=normal"")",$0.24,"Trample Whenever you gain life, put a +1/+1 counter on this creature."
1,Pest Rescuer,true,false,,On Theme,Rare,SOC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Pest%20Rescuer&format=image&version=normal"")",$1.07,"At the beginning of each upkeep, if you don't control a Pest creature token, create a 1/1 black and green Pest creature token with ""When this token dies, you gain 1 life."" If you would gain life, you gain that much life plus 1 instead."
1,Pest Summoning,true,false,,On Theme,Common,STX,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Pest%20Summoning&format=image&version=normal"")",$0.11,"Create two 1/1 black and green Pest creature tokens with ""When this token dies, you gain 1 life."""
1,Pestbrood Sloth,true,false,,On Theme,Uncommon,SOS,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Pestbrood%20Sloth&format=image&version=normal"")",$0.19,"Reach When this creature dies, create two 1/1 black and green Pest creature tokens with ""Whenever this token attacks, you gain 1 life."""
1,Phyrexian Arena,true,false,,Card Advantage,Rare,PFDN,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Phyrexian%20Arena&format=image&version=normal"")",$4.56,"At the beginning of your upkeep, you draw a card and you lose 1 life."
1,Potioner's Trove,true,false,,Ramp,Common,SOS,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Potioner%27s%20Trove&format=image&version=normal"")",$0.19,{T}: Add one mana of any color. {T}: You gain 2 life. Activate only if you've cast an instant or sorcery spell this turn.
1,Pristine Talisman,true,false,,Ramp,Common,LTC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Pristine%20Talisman&format=image&version=normal"")",$0.39,{T}: Add {C}. You gain 1 life.
1,Pull from the Grave,true,false,,Card Advantage,Common,SOS,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Pull%20from%20the%20Grave&format=image&version=normal"")",$0.22,Return up to two target creature cards from your graveyard to your hand. You gain 2 life.
1,Punishing Punch,true,false,,Interaction,Uncommon,MSH,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Punishing%20Punch&format=image&version=normal"")",$0.23,This spell costs {2} less to cast if there are two or more creature cards in your graveyard. Target creature you control deals damage equal to twice its power to target creature an opponent controls.
1,Raucous Audience,true,false,,Ramp,Common,TLA,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Raucous%20Audience&format=image&version=normal"")",$0.15,"{T}: Add {G}. If you control a creature with power 4 or greater, add {G}{G} instead."
1,Return to Nature,true,false,,Interaction,Common,PLST,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Return%20to%20Nature&format=image&version=normal"")",$0.24,Choose one — • Destroy target artifact. • Destroy target enchantment. • Exile target card from a graveyard.
1,Runic Armasaur,true,false,,Card Advantage,Rare,LCC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Runic%20Armasaur&format=image&version=normal"")",$2.16,"Whenever an opponent activates an ability of a creature or land that isn't a mana ability, you may draw a card."
1,Sanguine Bond,true,false,,On Theme,Rare,LTC,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Sanguine%20Bond&format=image&version=normal"")",$5.80,"Whenever you gain life, target opponent loses that much life."
1,Send in the Pest,true,false,,On Theme,Common,SOS,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Send%20in%20the%20Pest&format=image&version=normal"")",$0.22,"Each opponent discards a card. You create a 1/1 black and green Pest creature token with ""Whenever this token attacks, you gain 1 life."""
1,Shopkeeper's Bane,true,false,,On Theme,Common,SOS,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Shopkeeper%27s%20Bane&format=image&version=normal"")",$0.24,"Trample Whenever this creature attacks, you gain 2 life."
1,Skullclamp,true,false,,Card Advantage,Rare,MSC,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Skullclamp&format=image&version=normal"")",$4.29,"Equipped creature gets +1/-1. Whenever equipped creature dies, draw two cards. Equip {1}"
1,Sol Ring,true,false,,Ramp,Uncommon,MSC,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Sol%20Ring&format=image&version=normal"")",$1.15,{T}: Add {C}{C}.
1,South Wind Avatar,true,false,,On Theme,Rare,TMT,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=South%20Wind%20Avatar&format=image&version=normal"")",$2.19,"Deathtouch Whenever another creature you control dies, you gain life equal to its toughness. Whenever you gain life, each opponent loses 1 life."
1,Starlit Soothsayer,true,true,"Surveil-on-lifegain is filtering only — doesn't create Pest fodder or feed the counter engine. Replaced with Pestbrood Sloth, which converts its own death into two lifegain-triggering Pest tokens.",On Theme,Common,BLB,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Starlit%20Soothsayer&format=image&version=normal"")",$0.20,"Flying At the beginning of your end step, if you gained or lost life this turn, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)"
1,Starscape Cleric,true,false,,On Theme,Uncommon,BLB,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Starscape%20Cleric&format=image&version=normal"")",$1.16,"Offspring {2}{B} (You may pay an additional {2}{B} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.) Flying This creature can't block. Whenever you gain life, each opponent loses 1 life."
1,Subterranean Cavern,true,false,,Lands,Common,MSH,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Subterranean%20Cavern&format=image&version=normal"")",$0.14,"This land enters tapped. When this land enters, you gain 1 life. {T}: Add {B} or {G}."
14,Swamp,true,false,,Lands,Common,HOB,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Swamp&format=image&version=normal"")",$2.00,({T}: Add {B}.)
1,Teacher's Pest,true,false,,On Theme,Uncommon,SOS,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Teacher%27s%20Pest&format=image&version=normal"")",$0.26,"Menace (This creature can't be blocked except by two or more creatures.) Whenever this creature attacks, you gain 1 life. {B}{G}: Return this card from your graveyard to the battlefield tapped."
1,The Swarmweaver,true,false,,On Theme,Rare,PDSK,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=The%20Swarmweaver&format=image&version=normal"")",$0.33,"When The Swarmweaver enters, create two 1/1 black and green Insect creature tokens with flying. Delirium — As long as there are four or more card types among cards in your graveyard, Insects and Spiders you control get +1/+1 and have deathtouch."
1,They Went This Way,true,false,,Ramp,Common,MKM,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=They%20Went%20This%20Way&format=image&version=normal"")",$0.25,"Search your library for a basic land card, put it onto the battlefield tapped, then shuffle. Investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")"
1,Thriving Grove,true,false,,Lands,Common,MSC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Thriving%20Grove&format=image&version=normal"")",$0.24,"This land enters tapped. As it enters, choose a color other than green. {T}: Add {G} or one mana of the chosen color."
1,Thriving Moor,true,false,,Lands,Common,MSC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Thriving%20Moor&format=image&version=normal"")",$0.24,"This land enters tapped. As it enters, choose a color other than black. {T}: Add {B} or one mana of the chosen color."
1,Titan's Grave,true,false,,Lands,Common,SOS,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Titan%27s%20Grave&format=image&version=normal"")",$0.12,"This land enters tapped. {T}: Add {B} or {G}. {2}{B}{G}, {T}: Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)"
1,Twitching Doll,true,false,,Ramp,Rare,DSK,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Twitching%20Doll&format=image&version=normal"")",$2.60,"{T}: Add one mana of any color. Put a nest counter on this creature. {T}, Sacrifice this creature: Create a 2/2 green Spider creature token with reach for each counter on this creature. Activate only as a sorcery."
1,Undercover Skrull,true,false,,Ramp,Common,MSH,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Undercover%20Skrull&format=image&version=normal"")",$0.12,"As long as there are two or more creature cards in your graveyard, this creature gets +2/+2 and is all creature types. {T}: Add one mana of any color."
1,Villainous Wrath,true,false,,Wrath,Rare,SPM,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Villainous%20Wrath&format=image&version=normal"")",$0.94,Target opponent loses life equal to the number of creatures they control. Then destroy all creatures.
1,Witherbloom Charm,true,false,,Interaction,Uncommon,SOS,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Witherbloom%20Charm&format=image&version=normal"")",$0.32,"Choose one — • You may sacrifice a permanent. If you do, draw two cards. • You gain 5 life. • Destroy target nonland permanent with mana value 2 or less."
1,"Zask, Skittering Swarmlord",true,false,,On Theme,Rare,J22,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Zask%2C%20Skittering%20Swarmlord&format=image&version=normal"")",$32.27,"You may play lands and cast Insect spells from your graveyard. Whenever another Insect you control dies, put it on the bottom of its owner's library, then mill two cards. (Put the top two cards of your library into your graveyard.) {1}{B/G}: Target Insect gets +1/+0 and gains deathtouch until end of turn. ({B/G} can be paid with either {B} or {G}.)"
