Quantity,Card Title,Have Physical Copy,Cut,Cut Reason,Deck Rule,Rarity,MTG Edition,Mana Value,Image,Price,Rule Text
1,Kenrith's Transformation,false,false,,Interaction,Uncommon,PLST,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Kenrith%27s%20Transformation&format=image&version=normal"")",$0.88,"Enchant creature When this Aura enters, draw a card. Enchanted creature loses all abilities and is a green Elk creature with base power and toughness 3/3. (It loses all other card types and creature types.)"
1,Kindercatch,true,true,"6/6 for triple-G unreliable in 2-color, pales next to Quakestrider 12/8 — replaced with Enormous Baloth 7/7",On Theme,Common,ISD,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Kindercatch&format=image&version=normal"")",$0.06,
1,Krosan Verge,true,false,,Lands,Uncommon,OTC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Krosan%20Verge&format=image&version=normal"")",$0.33,"This land enters tapped. {T}: Add {C}. {2}, {T}, Sacrifice this land: Search your library for a Forest card and a Plains card, put them onto the battlefield tapped, then shuffle."
1,Luminous Bonds,true,false,,Interaction,Common,GRN,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Luminous%20Bonds&format=image&version=normal"")",$0.05,Enchant creature Enchanted creature can't attack or block.
1,Make Your Move,true,false,,Interaction,Common,TMT,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Make%20Your%20Move&format=image&version=normal"")",$0.12,"Destroy target artifact, enchantment, or creature with power 4 or greater."
1,Manalith,true,true,Weakest ramp piece at 3 mana for 1 mana — replaced with Forest to reach 38 lands; Raucous Audience fills explosive ramp role better,On Theme,Common,GNT,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Manalith&format=image&version=normal"")",$0.78,{T}: Add one mana of any color.
1,Meltstrider Eulogist,false,false,,Card Advantage,Uncommon,EOE,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Meltstrider%20Eulogist&format=image&version=normal"")",$0.12,"Whenever a creature you control with a +1/+1 counter on it dies, draw a card."
1,Mentor of the Meek,false,false,,Card Advantage,Uncommon,INR,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Mentor%20of%20the%20Meek&format=image&version=normal"")",$0.39,"Whenever another creature you control with power 2 or less enters, you may pay {1}. If you do, draw a card."
1,Myriad Landscape,true,false,,Lands,Uncommon,EOC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Myriad%20Landscape&format=image&version=normal"")",$0.24,"This land enters tapped. {T}: Add {C}. {2}, {T}, Sacrifice this land: Search your library for up to two basic land cards that share a land type, put them onto the battlefield tapped, then shuffle."
1,Naturalize,true,false,,Interaction,Common,PLST,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Naturalize&format=image&version=normal"")",$0.25,Destroy target artifact or enchantment.
1,Oak Street Innkeeper,false,false,,Interaction,Uncommon,RTR,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Oak%20Street%20Innkeeper&format=image&version=normal"")",$0.12,"During turns other than yours, tapped creatures you control have hexproof."
1,Oakenform,true,true,Aura risks 2-for-1; counter sub-theme now handles buffing more reliably,On Theme,Common,M20,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Oakenform&format=image&version=normal"")",$0.23,Enchant creature Enchanted creature gets +3/+3.
1,Orazca Frillback,false,false,,On Theme,Common,JMP,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Orazca%20Frillback&format=image&version=normal"")",$0.12,
1,Oreskos Swiftclaw,true,false,,On Theme,Common,PLST,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Oreskos%20Swiftclaw&format=image&version=normal"")",$0.10,
1,Path to Exile,true,true,Exile lets opponent send commander to command zone and recast — replaced with Kenrith's Transformation which locks commander on battlefield permanently and draws a card,On Theme,Uncommon,SOC,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Path%20to%20Exile&format=image&version=normal"")",$1.05,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle."
1,Pillar Launch,true,true,Combat trick +2/+2 reach untap — replaced with Oak Street Innkeeper for passive hexproof on all tapped creatures during opponents' turns,On Theme,Common,TLA,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Pillar%20Launch&format=image&version=normal"")",$0.16,Target creature gets +2/+2 and gains reach until end of turn. Untap it.
13,Plains,true,false,,Lands,Common,HOB,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Plains&format=image&version=normal"")",,({T}: Add {W}.)
1,Primordial Wurm,true,true,Near-duplicate of Vorstclaw (both 4GG ~7/6) — replaced by Tuinvale Treefolk which breaks redundancy and adds adventure counter synergy,On Theme,Common,WAR,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Primordial%20Wurm&format=image&version=normal"")",$0.05,
1,Quakestrider Ceratops,true,false,,On Theme,Uncommon,FDN,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Quakestrider%20Ceratops&format=image&version=normal"")",$0.22,
1,Quilled Slagwurm,true,true,7/7 for triple-G worse than every other high-CMC vanilla option — replaced with Cowl Prowler 6/6,On Theme,Uncommon,MBS,7,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Quilled%20Slagwurm&format=image&version=normal"")",$0.12,
1,Rabid Bite,true,false,,Interaction,Common,BLB,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Rabid%20Bite&format=image&version=normal"")",$0.15,Target creature you control deals damage equal to its power to target creature you don't control.
1,Radiant Grove,true,false,,Lands,Common,FIC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Radiant%20Grove&format=image&version=normal"")",$0.29,({T}: Add {G} or {W}.) This land enters tapped.
1,Rampaging Baloths,true,false,,On Theme,Rare,SLD,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Rampaging%20Baloths&format=image&version=normal"")",$4.88,"Trample Landfall — Whenever a land you control enters, create a 4/4 green Beast creature token."
1,Raucous Audience,true,false,,Ramp,Common,TLA,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Raucous%20Audience&format=image&version=normal"")",$0.11,"{T}: Add {G}. If you control a creature with power 4 or greater, add {G}{G} instead."
1,Rootborn Defenses,false,false,,Interaction,Common,CLU,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Rootborn%20Defenses&format=image&version=normal"")",$0.22,"Populate. Creatures you control gain indestructible until end of turn. (To populate, create a token that's a copy of a creature token you control.)"
1,Runic Armasaur,false,false,,Card Advantage,Rare,LCC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Runic%20Armasaur&format=image&version=normal"")",$1.92,"Whenever an opponent activates an ability of a creature or land that isn't a mana ability, you may draw a card."
1,"Ruxa, Patient Professor",false,false,,On Theme,Rare,C21,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Ruxa%2C%20Patient%20Professor&format=image&version=normal"")",$5.81,"Whenever Ruxa enters or attacks, return target creature card with no abilities from your graveyard to your hand. Creatures you control with no abilities get +1/+1. For each creature you control with no abilities, you may have that creature assign its combat damage as though it weren't blocked."
1,Sandwurm Convergence,true,false,,On Theme,Rare,DSC,8,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Sandwurm%20Convergence&format=image&version=normal"")",$0.36,"Creatures with flying can't attack you or planeswalkers you control. At the beginning of your end step, create a 5/5 green Wurm creature token."
1,Savannah Lions,true,false,,On Theme,Common,J25,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Savannah%20Lions&format=image&version=normal"")",$0.09,
1,Scale Up,true,true,Trample redundant — Jasmine blocks ability-creature blockers and Ruxa already pushes full damage through any blocker,On Theme,Uncommon,PLST,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Scale%20Up&format=image&version=normal"")",$0.47,"Until end of turn, target creature you control becomes a green Wurm with base power and toughness 6/4. Overload {4}{G}{G} (You may cast this spell for its overload cost. If you do, change ""target"" in its text to ""each."")"
1,Scale the Heights,true,true,Conditional on having a land in hand and only draws 1 — replaced with Elemental Bond,On Theme,Common,J22,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Scale%20the%20Heights&format=image&version=normal"")",$0.21,Put a +1/+1 counter on up to one target creature. You gain 2 life. You may play an additional land this turn. Draw a card.
1,Selesnya Signet,true,false,,Ramp,Common,TDC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Selesnya%20Signet&format=image&version=normal"")",$0.43,"{1}, {T}: Add {G}{W}."
1,"Selvala, Heart of the Wilds",false,false,,Ramp,Mythic,ECC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Selvala%2C%20Heart%20of%20the%20Wilds&format=image&version=normal"")",$2.97,"Whenever another creature enters, its controller may draw a card if its power is greater than each other creature's power. {G}, {T}: Add X mana in any combination of colors, where X is the greatest power among creatures you control."
1,Serra's Blessing,true,true,"Gives all creatures Vigilance — vanilla creatures gain an ability and lose Jasmine's evasion, directly breaks the strategy",On Theme,Uncommon,9ED,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Serra%27s%20Blessing&format=image&version=normal"")",,Creatures you control have vigilance. (Attacking doesn't cause them to tap.)
1,Starfall Invocation,true,false,,Wrath,Rare,BLB,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Starfall%20Invocation&format=image&version=normal"")",$1.09,"Gift a card (You may promise an opponent a gift as you cast this spell. If you do, they draw a card before its other effects.) Destroy all creatures. If the gift was promised, return a creature card put into your graveyard this way to the battlefield under your control."
1,Suburban Sanctuary,true,false,,Lands,Common,SPM,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Suburban%20Sanctuary&format=image&version=normal"")",$0.16,"This land enters tapped. {T}: Add {G} or {W}. {4}, {T}: Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)"
1,"Sundial, Dawn Tyrant",true,false,,On Theme,Uncommon,DFT,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Sundial%2C%20Dawn%20Tyrant&format=image&version=normal"")",$0.14,
1,Symmetry Matrix,false,false,,Card Advantage,Uncommon,BRO,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Symmetry%20Matrix&format=image&version=normal"")",$0.25,"Whenever a creature you control with power equal to its toughness enters, you may pay {1}. If you do, draw a card."
1,"Terrian, World Tyrant",false,false,,On Theme,Uncommon,DFT,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Terrian%2C%20World%20Tyrant&format=image&version=normal"")",$0.28,
1,Thornhide Wolves,true,true,3/4 for 5 mana fails the CMC 4-5 bar — replaced with Gigantosaurus 10/10,On Theme,Common,PLST,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Thornhide%20Wolves&format=image&version=normal"")",$0.18,
1,Three Visits,true,true,"One-shot Forest fetch — replaced with Selvala, Heart of the Wilds for recurring mana equal to greatest power creature",On Theme,Uncommon,SOC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Three%20Visits&format=image&version=normal"")",$5.51,"Search your library for a Forest card, put it onto the battlefield, then shuffle."
2,Thriving Grove,true,false,,Lands,Common,TMC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Thriving%20Grove&format=image&version=normal"")",$0.26,"This land enters tapped. As it enters, choose a color other than green. {T}: Add {G} or one mana of the chosen color."
1,Thriving Heath,true,false,,Lands,Common,ECC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Thriving%20Heath&format=image&version=normal"")",$0.24,"This land enters tapped. As it enters, choose a color other than white. {T}: Add {W} or one mana of the chosen color."
1,Tireless Tracker,false,false,,Card Advantage,Rare,EOC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Tireless%20Tracker&format=image&version=normal"")",$0.29,"Landfall — Whenever a land you control enters, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."") Whenever you sacrifice a Clue, put a +1/+1 counter on this creature."
1,Titanic Growth,true,false,,Interaction,Common,WOE,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Titanic%20Growth&format=image&version=normal"")",$0.27,Target creature gets +4/+4 until end of turn.
1,"Toski, Bearer of Secrets",true,false,,Card Advantage,Mythic,SLD,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Toski%2C%20Bearer%20of%20Secrets&format=image&version=normal"")",$5.37,"This spell can't be countered. Indestructible Toski attacks each combat if able. Whenever a creature you control deals combat damage to a player, draw a card."
1,Tuinvale Treefolk // Oaken Boon,false,false,,On Theme,Common,ELD,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Tuinvale%20Treefolk%20//%20Oaken%20Boon&format=image&version=normal"")",$0.27,
1,Vorstclaw,true,false,,On Theme,Common,M20,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Vorstclaw&format=image&version=normal"")",$0.27,
1,Watchwolf,true,false,,On Theme,Uncommon,GK1,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Watchwolf&format=image&version=normal"")",$0.31,
1,Whiptail Wurm,false,false,,On Theme,Uncommon,S99,7,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Whiptail%20Wurm&format=image&version=normal"")",$0.47,
1,Wildest Dreams,true,true,"Requires X+X+G and a stocked graveyard — too situational and mana-intensive, replaced with Runic Armasaur for passive recurring draw",On Theme,Rare,PKLD,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Wildest%20Dreams&format=image&version=normal"")",,Return X target cards from your graveyard to your hand. Exile Wildest Dreams.
1,Zimone's Experiment,true,true,One-shot look at 4 effect — replaced with Guardian Project for recurring draw,On Theme,Uncommon,SOS,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Zimone%27s%20Experiment&format=image&version=normal"")",$0.23,"Look at the top five cards of your library. You may reveal up to two creature and/or land cards from among them, then put the rest on the bottom of your library in a random order. Put all land cards revealed this way onto the battlefield tapped and put all creature cards revealed this way into your hand."
1,"Zopandrel, Hunger Dominus",true,false,,On Theme,Mythic,PONE,7,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Zopandrel%2C%20Hunger%20Dominus&format=image&version=normal"")",$12.46,"Reach At the beginning of each combat, double the power and toughness of each creature you control until end of turn. {G/P}{G/P}, Sacrifice two other creatures: Put an indestructible counter on Zopandrel. ({G/P} can be paid with either {G} or 2 life.)"
