Quantity,Card Title,Have Physical Copy,Cut,Cut Reason,Deck Rule,Rarity,MTG Edition,Mana Value,Image,Price,Rule Text
1,Dryad Greenseeker,true,false,,On Theme,Uncommon,M19,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Dryad%20Greenseeker&format=image&version=normal"")",$0.23,"{T}: Look at the top card of your library. If it's a land card, you may reveal it and put it into your hand."
1,Elemental Bond,false,false,,Card Advantage,Mythic,TLE,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Elemental%20Bond&format=image&version=normal"")",$3.83,"Whenever a creature you control with power 3 or greater enters, draw a card."
1,Elite Vanguard,false,false,,On Theme,Common,EMA,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Elite%20Vanguard&format=image&version=normal"")",$0.09,
1,Elven Farsight,true,false,,On Theme,Common,LTR,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Elven%20Farsight&format=image&version=normal"")",$0.46,"Scry 3, then you may reveal the top card of your library. If it's a creature card, draw a card."
1,Ezuri's Predation,true,false,,Wrath,Rare,DSC,8,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Ezuri%27s%20Predation&format=image&version=normal"")",$1.59,"For each creature your opponents control, create a 4/4 green Phyrexian Beast creature token. Each of those tokens fights a different one of those creatures."
1,Fang-Druid Summoner,true,true,Triggered ability creature; off-plan.,On Theme,Uncommon,DFT,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Fang-Druid%20Summoner&format=image&version=normal"")",$0.11,"Reach When this creature enters, you may search your library and/or graveyard for a creature card with no abilities, reveal it, and put it into your hand. If you search your library this way, shuffle."
1,Farseek,false,false,,Ramp,Rare,SLD,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Farseek&format=image&version=normal"")",$6.85,"Search your library for a Plains, Island, Swamp, or Mountain card, put it onto the battlefield tapped, then shuffle."
1,Felidar Retreat,true,true,Token/ability engine; replace with direct finisher and draw.,On Theme,Rare,SLD,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Felidar%20Retreat&format=image&version=normal"")",$4.02,"Landfall — Whenever a land you control enters, choose one — • Create a 2/2 white Cat Beast creature token. • Put a +1/+1 counter on each creature you control. Those creatures gain vigilance until end of turn."
14,Forest,true,false,,Lands,Common,HOB,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Forest&format=image&version=normal"")",,({T}: Add {G}.)
1,Frog Butler,true,true,Creature with ability; replace with vanilla body.,On Theme,Common,TMT,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Frog%20Butler&format=image&version=normal"")",$0.27,Deathtouch {T}: Add one mana of any color. {2}: This creature gains reach until end of turn.
1,Garruk's Gorehorn,true,true,Bloodrush/ability creature; replace with vanilla body.,On Theme,Common,M21,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Garruk%27s%20Gorehorn&format=image&version=normal"")",$0.20,
1,Garruk's Uprising,false,false,,Card Advantage,Uncommon,ECC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Garruk%27s%20Uprising&format=image&version=normal"")",$0.45,"When this enchantment enters, if you control a creature with power 4 or greater, draw a card. Creatures you control have trample. (Each of those creatures can deal excess combat damage to the player or planeswalker it's attacking.) Whenever a creature you control with power 4 or greater enters, draw a card."
1,Generous Gift,false,false,,Interaction,Rare,SLD,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Generous%20Gift&format=image&version=normal"")",$4.92,Destroy target permanent. Its controller creates a 3/3 green Elephant creature token.
1,Gigantosaurus,false,false,,On Theme,Rare,FDN,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Gigantosaurus&format=image&version=normal"")",,
1,Harmonize,true,false,,Card Advantage,Uncommon,TMC,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Harmonize&format=image&version=normal"")",$0.30,Draw three cards.
1,Harvest Season,true,false,,Ramp,Rare,SCD,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Harvest%20Season&format=image&version=normal"")",$0.94,"Search your library for up to X basic land cards, where X is the number of tapped creatures you control, put those cards onto the battlefield tapped, then shuffle."
1,Hunter's Insight,false,false,,Card Advantage,Rare,SLD,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Hunter%27s%20Insight&format=image&version=normal"")",,"Choose target creature you control. Whenever that creature deals combat damage to a player or planeswalker this turn, draw that many cards."
1,Indomitable Ancients,true,false,,On Theme,Rare,TDC,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Indomitable%20Ancients&format=image&version=normal"")",$0.41,
1,"Isamaru, Hound of Konda",false,false,,On Theme,Rare,J22,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Isamaru%2C%20Hound%20of%20Konda&format=image&version=normal"")",$1.24,
1,Jasmine Boreal of the Seven,true,false,,On Theme,Uncommon,DMC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Jasmine%20Boreal%20of%20the%20Seven&format=image&version=normal"")",,{T}: Add {G}{W}. Spend this mana only to cast creature spells with no abilities. Creatures you control with no abilities can't be blocked by creatures with abilities.
1,Kalonian Tusker,true,false,,On Theme,Uncommon,M14,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Kalonian%20Tusker&format=image&version=normal"")",$0.15,
1,Keep Out,true,false,,Interaction,Common,ECL,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Keep%20Out&format=image&version=normal"")",$0.16,Choose one — • Keep Out deals 4 damage to target tapped creature. • Destroy target enchantment.
1,Kindercatch,true,true,Triggered ability creature; off-plan.,On Theme,Common,ISD,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Kindercatch&format=image&version=normal"")",$0.06,
1,Krosan Verge,true,false,,Lands,Uncommon,OTC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Krosan%20Verge&format=image&version=normal"")",$0.33,"This land enters tapped. {T}: Add {C}. {2}, {T}, Sacrifice this land: Search your library for a Forest card and a Plains card, put them onto the battlefield tapped, then shuffle."
1,Leatherback Baloth,false,false,,On Theme,Uncommon,PLST,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Leatherback%20Baloth&format=image&version=normal"")",$0.19,
1,Luminous Bonds,true,true,Slow aura removal; replace with efficient removal.,Interaction,Common,GRN,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Luminous%20Bonds&format=image&version=normal"")",$0.05,Enchant creature Enchanted creature can't attack or block.
1,Make Your Move,true,false,,Interaction,Common,TMT,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Make%20Your%20Move&format=image&version=normal"")",$0.12,"Destroy target artifact, enchantment, or creature with power 4 or greater."
1,Manalith,true,true,Inefficient ramp; replace with 2-mana ramp.,Ramp,Common,GNT,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Manalith&format=image&version=normal"")",$0.78,{T}: Add one mana of any color.
1,Myriad Landscape,true,false,,Lands,Uncommon,EOC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Myriad%20Landscape&format=image&version=normal"")",$0.24,"This land enters tapped. {T}: Add {C}. {2}, {T}, Sacrifice this land: Search your library for up to two basic land cards that share a land type, put them onto the battlefield tapped, then shuffle."
1,Naturalize,true,false,,Interaction,Common,PLST,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Naturalize&format=image&version=normal"")",$0.25,Destroy target artifact or enchantment.
1,Nessian Courser,false,false,,On Theme,Common,THS,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Nessian%20Courser&format=image&version=normal"")",$0.06,
1,Oakenform,true,true,Aura risk; replace with flexible interaction.,On Theme,Common,M20,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Oakenform&format=image&version=normal"")",$0.23,Enchant creature Enchanted creature gets +3/+3.
1,Oreskos Swiftclaw,true,false,,On Theme,Common,PLST,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Oreskos%20Swiftclaw&format=image&version=normal"")",$0.10,
1,Overwhelming Stampede,false,false,,On Theme,Rare,DSC,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Overwhelming%20Stampede&format=image&version=normal"")",$1.54,"Until end of turn, creatures you control gain trample and get +X/+X, where X is the greatest power among creatures you control."
1,Path to Exile,true,false,,Interaction,Uncommon,SOC,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Path%20to%20Exile&format=image&version=normal"")",$1.05,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle."
1,Pillar Launch,true,false,,Interaction,Common,TLA,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Pillar%20Launch&format=image&version=normal"")",$0.16,Target creature gets +2/+2 and gains reach until end of turn. Untap it.
13,Plains,true,false,,Lands,Common,HOB,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Plains&format=image&version=normal"")",,({T}: Add {W}.)
1,Primordial Wurm,true,false,,On Theme,Common,WAR,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Primordial%20Wurm&format=image&version=normal"")",$0.05,
1,Quakestrider Ceratops,true,true,Ability creature; off-plan.,On Theme,Uncommon,FDN,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Quakestrider%20Ceratops&format=image&version=normal"")",$0.22,
1,Quilled Slagwurm,true,false,,On Theme,Uncommon,MBS,7,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Quilled%20Slagwurm&format=image&version=normal"")",$0.12,
1,Rabid Bite,true,false,,Interaction,Common,BLB,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Rabid%20Bite&format=image&version=normal"")",$0.15,Target creature you control deals damage equal to its power to target creature you don't control.
1,Radiant Grove,true,false,,Lands,Common,FIC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Radiant%20Grove&format=image&version=normal"")",$0.29,({T}: Add {G} or {W}.) This land enters tapped.
1,Rampaging Baloths,true,true,Ability-focused payoff; not aligned with no-abilities plan.,On Theme,Rare,SLD,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Rampaging%20Baloths&format=image&version=normal"")",$4.88,"Trample Landfall — Whenever a land you control enters, create a 4/4 green Beast creature token."
1,Rampant Growth,false,false,,Ramp,Common,FIC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Rampant%20Growth&format=image&version=normal"")",$0.35,"Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle."
1,Raucous Audience,true,true,Creature with ability; focus on no-ability attackers.,On Theme,Common,TLA,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Raucous%20Audience&format=image&version=normal"")",$0.11,"{T}: Add {G}. If you control a creature with power 4 or greater, add {G}{G} instead."
1,Return of the Wildspeaker,false,false,,Card Advantage,Rare,ECC,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Return%20of%20the%20Wildspeaker&format=image&version=normal"")",$0.77,Choose one — • Draw cards equal to the greatest power among non-Human creatures you control. • Non-Human creatures you control get +3/+3 until end of turn.
1,Return to Nature,false,false,,Interaction,Common,PLST,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Return%20to%20Nature&format=image&version=normal"")",$0.20,Choose one — • Destroy target artifact. • Destroy target enchantment. • Exile target card from a graveyard.
1,Rishkar's Expertise,false,false,,Card Advantage,Rare,PW25,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Rishkar%27s%20Expertise&format=image&version=normal"")",$2.29,Draw cards equal to the greatest power among creatures you control. You may cast a spell with mana value 5 or less from your hand without paying its mana cost.
1,Rumbling Baloth,false,false,,On Theme,Common,JMP,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Rumbling%20Baloth&format=image&version=normal"")",$0.17,
1,Sandwurm Convergence,true,true,Slow control engine; replace with faster finishers/draw.,On Theme,Rare,DSC,8,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Sandwurm%20Convergence&format=image&version=normal"")",$0.36,"Creatures with flying can't attack you or planeswalkers you control. At the beginning of your end step, create a 5/5 green Wurm creature token."
1,Savannah Lions,true,false,,On Theme,Common,J25,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Savannah%20Lions&format=image&version=normal"")",$0.09,
1,Scale Up,true,false,,On Theme,Uncommon,PLST,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Scale%20Up&format=image&version=normal"")",$0.47,"Until end of turn, target creature you control becomes a green Wurm with base power and toughness 6/4. Overload {4}{G}{G} (You may cast this spell for its overload cost. If you do, change ""target"" in its text to ""each."")"
1,Scale the Heights,true,false,,Card Advantage,Common,J22,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Scale%20the%20Heights&format=image&version=normal"")",$0.21,Put a +1/+1 counter on up to one target creature. You gain 2 life. You may play an additional land this turn. Draw a card.
1,Selesnya Signet,true,false,,Ramp,Common,TDC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Selesnya%20Signet&format=image&version=normal"")",$0.43,"{1}, {T}: Add {G}{W}."
1,Serra's Blessing,true,true,Ability-granting enchantment; lower impact than draw/removal.,On Theme,Uncommon,9ED,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Serra%27s%20Blessing&format=image&version=normal"")",,Creatures you control have vigilance. (Attacking doesn't cause them to tap.)
1,Starfall Invocation,true,false,,Wrath,Rare,BLB,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Starfall%20Invocation&format=image&version=normal"")",$1.09,"Gift a card (You may promise an opponent a gift as you cast this spell. If you do, they draw a card before its other effects.) Destroy all creatures. If the gift was promised, return a creature card put into your graveyard this way to the battlefield under your control."
1,Suburban Sanctuary,true,false,,Lands,Common,SPM,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Suburban%20Sanctuary&format=image&version=normal"")",$0.16,"This land enters tapped. {T}: Add {G} or {W}. {4}, {T}: Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)"
1,"Sundial, Dawn Tyrant",true,true,Creature with abilities; replace with vanilla pressure.,On Theme,Uncommon,DFT,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Sundial%2C%20Dawn%20Tyrant&format=image&version=normal"")",$0.14,
1,Swords to Plowshares,false,false,,Interaction,Rare,SLD,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Swords%20to%20Plowshares&format=image&version=normal"")",,Exile target creature. Its controller gains life equal to its power.
1,Thornhide Wolves,true,false,,On Theme,Common,PLST,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Thornhide%20Wolves&format=image&version=normal"")",$0.18,
1,Three Visits,true,false,,Ramp,Uncommon,SOC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Three%20Visits&format=image&version=normal"")",$5.51,"Search your library for a Forest card, put it onto the battlefield, then shuffle."
2,Thriving Grove,true,false,,Lands,Common,TMC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Thriving%20Grove&format=image&version=normal"")",$0.26,"This land enters tapped. As it enters, choose a color other than green. {T}: Add {G} or one mana of the chosen color."
1,Thriving Heath,true,false,,Lands,Common,ECC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Thriving%20Heath&format=image&version=normal"")",$0.24,"This land enters tapped. As it enters, choose a color other than white. {T}: Add {W} or one mana of the chosen color."
1,Titanic Growth,true,false,,Interaction,Common,WOE,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Titanic%20Growth&format=image&version=normal"")",$0.27,Target creature gets +4/+4 until end of turn.
1,"Toski, Bearer of Secrets",true,true,Strong but off-theme; swap for vanilla bodies and spell-based draw.,On Theme,Mythic,SLD,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Toski%2C%20Bearer%20of%20Secrets&format=image&version=normal"")",$5.37,"This spell can't be countered. Indestructible Toski attacks each combat if able. Whenever a creature you control deals combat damage to a player, draw a card."
1,Vorstclaw,true,true,High MV vanilla with low impact; upgrade curve.,On Theme,Common,M20,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Vorstclaw&format=image&version=normal"")",$0.27,
1,Watchwolf,true,false,,On Theme,Uncommon,GK1,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Watchwolf&format=image&version=normal"")",$0.31,
1,Wildest Dreams,true,false,,Card Advantage,Rare,PKLD,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Wildest%20Dreams&format=image&version=normal"")",,Return X target cards from your graveyard to your hand. Exile Wildest Dreams.
1,Zimone's Experiment,true,false,,Card Advantage,Uncommon,SOS,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Zimone%27s%20Experiment&format=image&version=normal"")",$0.23,"Look at the top five cards of your library. You may reveal up to two creature and/or land cards from among them, then put the rest on the bottom of your library in a random order. Put all land cards revealed this way onto the battlefield tapped and put all creature cards revealed this way into your hand."
1,"Zopandrel, Hunger Dominus",true,false,,On Theme,Mythic,PONE,7,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Zopandrel%2C%20Hunger%20Dominus&format=image&version=normal"")",$12.46,"Reach At the beginning of each combat, double the power and toughness of each creature you control until end of turn. {G/P}{G/P}, Sacrifice two other creatures: Put an indestructible counter on Zopandrel. ({G/P} can be paid with either {G} or 2 life.)"
