Quantity,Card Title,Have Physical Copy,Cut,Cut Reason,Deck Rule,Rarity,MTG Edition,Mana Value,Image,Price,Rule Text
1,North Pole Gates,true,false,,Lands,Common,TLA,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=North%20Pole%20Gates&format=image&version=normal"")",$0.25,"This land enters tapped. {T}: Add {W} or {U}. {4}, {T}, Sacrifice this land: Draw a card."
1,"Odric, Lunarch Marshal",true,false,,On Theme,Rare,INR,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Odric%2C%20Lunarch%20Marshal&format=image&version=normal"")",$1.58,"At the beginning of each combat, creatures you control gain first strike until end of turn if a creature you control has first strike. The same is true for flying, deathtouch, double strike, haste, hexproof, indestructible, lifelink, menace, reach, skulk, trample, and vigilance."
1,Ornithopter of Paradise,true,false,,Ramp,Common,DRC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Ornithopter%20of%20Paradise&format=image&version=normal"")",$0.50,Flying {T}: Add one mana of any color.
1,Path to Exile,true,false,,Interaction,Uncommon,SOC,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Path%20to%20Exile&format=image&version=normal"")",$1.05,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle."
13,Plains,true,false,,Lands,Common,HOB,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Plains&format=image&version=normal"")",,({T}: Add {W}.)
1,Port Town,true,false,,Lands,Rare,FIC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Port%20Town&format=image&version=normal"")",$0.23,"As this land enters, you may reveal a Plains or Island card from your hand. If you don't, this land enters tapped. {T}: Add {W} or {U}."
1,Prairie Stream,true,false,,Lands,Rare,FIC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Prairie%20Stream&format=image&version=normal"")",$0.33,({T}: Add {W} or {U}.) This land enters tapped unless you control two or more basic lands.
1,Precinct Captain,false,false,,On Theme,Rare,E01,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Precinct%20Captain&format=image&version=normal"")",$0.29,"First strike Whenever this creature deals combat damage to a player, create a 1/1 white Soldier creature token."
1,Prismatic Lens,true,false,,Ramp,Uncommon,PLST,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Prismatic%20Lens&format=image&version=normal"")",$0.28,"{T}: Add {C}. {1}, {T}: Add one mana of any color."
1,Reconnaissance Mission,false,false,,Card Advantage,Rare,SLD,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Reconnaissance%20Mission&format=image&version=normal"")",$3.36,"Whenever a creature you control deals combat damage to a player, you may draw a card. Cycling {2} ({2}, Discard this card: Draw a card.)"
1,Refute,true,false,,Interaction,Common,FDN,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Refute&format=image&version=normal"")",$0.24,"Counter target spell. Draw a card, then discard a card."
1,Retrofitter Foundry,false,false,,On Theme,Rare,SLC,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Retrofitter%20Foundry&format=image&version=normal"")",$1.01,"{3}: Untap this artifact. {2}, {T}: Create a 1/1 colorless Servo artifact creature token. {1}, {T}, Sacrifice a Servo: Create a 1/1 colorless Thopter artifact creature token with flying. {T}, Sacrifice a Thopter: Create a 4/4 colorless Construct artifact creature token."
1,Skeleton Key,true,false,,Card Advantage,Uncommon,SOI,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Skeleton%20Key&format=image&version=normal"")",$0.36,"Equipped creature has skulk. (It can't be blocked by creatures with greater power.) Whenever equipped creature deals combat damage to a player, you may draw a card. If you do, discard a card. Equip {2}"
1,Skycat Sovereign,false,false,,On Theme,Rare,SCD,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Skycat%20Sovereign&format=image&version=normal"")",$0.24,Flying This creature gets +1/+1 for each other creature you control with flying. {2}{W}{U}: Create a 1/1 white Cat Bird creature token with flying.
1,Skycloud Expanse,true,false,,Lands,Rare,EOC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Skycloud%20Expanse&format=image&version=normal"")",$0.26,"{1}, {T}: Add {W}{U}."
1,Sol Ring,true,false,,Ramp,Rare,SLD,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Sol%20Ring&format=image&version=normal"")",,{T}: Add {C}{C}.
1,Storm Herd,false,false,,On Theme,Rare,PLST,10,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Storm%20Herd&format=image&version=normal"")",$2.73,"Create X 1/1 white Pegasus creature tokens with flying, where X is your life total."
1,Stormbeacon Blade,true,false,,Card Advantage,Uncommon,TDM,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Stormbeacon%20Blade&format=image&version=normal"")",$0.26,"Equipped creature gets +3/+0. Whenever equipped creature attacks, draw a card if you control three or more attacking creatures. Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)"
1,Stroke of Midnight,true,false,,Interaction,Uncommon,FCA,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Stroke%20of%20Midnight&format=image&version=normal"")",$0.87,Destroy target nonland permanent. Its controller creates a 1/1 white Human creature token.
1,Swiftfoot Boots,true,false,,Interaction,Rare,TLE,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Swiftfoot%20Boots&format=image&version=normal"")",$2.14,Equipped creature has hexproof and haste. (It can't be the target of spells or abilities your opponents control. It can attack and {T} no matter when it came under your control.) Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)
1,Talisman of Progress,true,false,,Ramp,Uncommon,FIC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Talisman%20of%20Progress&format=image&version=normal"")",$0.41,{T}: Add {C}. {T}: Add {W} or {U}. This artifact deals 1 damage to you.
1,Team Avatar,true,false,,Interaction,Uncommon,TLA,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Team%20Avatar&format=image&version=normal"")",$0.19,"Whenever a creature you control attacks alone, it gets +X/+X until end of turn, where X is the number of creatures you control. {2}{W}, Discard this card: It deals damage equal to the number of creatures you control to target creature."
1,Temple of Enlightenment,true,false,,Lands,Rare,EOC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Temple%20of%20Enlightenment&format=image&version=normal"")",$0.25,"This land enters tapped. When this land enters, scry 1. (Look at the top card of your library. You may put that card on the bottom.) {T}: Add {W} or {U}."
1,"Tetsuko Umezawa, Fugitive",true,false,,On Theme,Rare,SLD,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Tetsuko%20Umezawa%2C%20Fugitive&format=image&version=normal"")",$3.84,Creatures you control with power or toughness 1 or less can't be blocked.
1,The Battle of Bywater,true,false,,Wrath,Rare,LTR,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=The%20Battle%20of%20Bywater&format=image&version=normal"")",,"Destroy all creatures with power 3 or greater. Then create a Food token for each creature you control. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")"
1,The Walls of Ba Sing Se,true,false,,On Theme,Mythic,TLA,8,"=IMAGE(""https://api.scryfall.com/cards/named?exact=The%20Walls%20of%20Ba%20Sing%20Se&format=image&version=normal"")",$35.35,Defender Other permanents you control have indestructible.
1,Thought Vessel,true,false,,Card Advantage,Common,FIC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Thought%20Vessel&format=image&version=normal"")",$2.55,You have no maximum hand size. {T}: Add {C}.
1,Threefold Thunderhulk,true,false,,On Theme,Rare,EOC,7,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Threefold%20Thunderhulk&format=image&version=normal"")",$0.31,"This creature enters with three +1/+1 counters on it. Whenever this creature enters or attacks, create a number of 1/1 colorless Gnome artifact creature tokens equal to its power. {2}, Sacrifice another artifact: Put a +1/+1 counter on this creature."
1,Thriving Heath,true,false,,Lands,Common,ECC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Thriving%20Heath&format=image&version=normal"")",$0.24,"This land enters tapped. As it enters, choose a color other than white. {T}: Add {W} or one mana of the chosen color."
1,Thriving Isle,true,false,,Lands,Common,TMC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Thriving%20Isle&format=image&version=normal"")",$0.28,"This land enters tapped. As it enters, choose a color other than blue. {T}: Add {U} or one mana of the chosen color."
1,Tocasia's Welcome,false,false,,Card Advantage,Rare,SOC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Tocasia%27s%20Welcome&format=image&version=normal"")",$0.67,"Whenever one or more creatures you control with mana value 3 or less enter, draw a card. This ability triggers only once each turn."
1,Uneasy Alliance,true,false,,Interaction,Common,TMT,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Uneasy%20Alliance&format=image&version=normal"")",$0.11,"Enchant creature Enchanted creature can't attack or block. {5}, Sacrifice this Aura: Exile enchanted creature. You create a 1/1 black Ninja creature token. Activate only as a sorcery."
1,Wayfarer's Bauble,true,false,,Ramp,Rare,SLD,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Wayfarer%27s%20Bauble&format=image&version=normal"")",,"{2}, {T}, Sacrifice this artifact: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle."
1,Welcoming Vampire,false,false,,Card Advantage,Rare,TDC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Welcoming%20Vampire&format=image&version=normal"")",$3.00,"Flying Whenever one or more other creatures you control with power 2 or less enter, draw a card. This ability triggers only once each turn."
