Quantity,Card Title,Have Physical Copy,Cut,Cut Reason,Deck Rule,Rarity,MTG Edition,Mana Value,Image,Price,Rule Text
1,Hunter's Insight,true,false,,Card Advantage,Uncommon,CMM,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Hunter%27s%20Insight&format=image&version=normal"")",$0.54,"Choose target creature you control. Whenever that creature deals combat damage to a player or planeswalker this turn, draw that many cards."
1,Incubation Druid,false,false,,Ramp,Rare,FIC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Incubation%20Druid&format=image&version=normal"")",$1.12,"{T}: Add one mana of any type that a land you control could produce. If this creature has a +1/+1 counter on it, add three mana of that type instead. {3}{G}{G}: Adapt 3. (If this creature has no +1/+1 counters on it, put three +1/+1 counters on it.)"
1,Indomitable Ancients,true,false,,On Theme,Rare,TDC,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Indomitable%20Ancients&format=image&version=normal"")",$0.34,
1,Jasmine Boreal of the Seven,true,false,,On Theme,Uncommon,DMC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Jasmine%20Boreal%20of%20the%20Seven&format=image&version=normal"")",$0.27,{T}: Add {G}{W}. Spend this mana only to cast creature spells with no abilities. Creatures you control with no abilities can't be blocked by creatures with abilities.
1,Keep Out,true,false,,Interaction,Common,ECL,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Keep%20Out&format=image&version=normal"")",$0.13,Choose one — • Keep Out deals 4 damage to target tapped creature. • Destroy target enchantment.
1,Kenrith's Transformation,true,false,,Interaction,Uncommon,PLST,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Kenrith%27s%20Transformation&format=image&version=normal"")",$0.91,"Enchant creature When this Aura enters, draw a card. Enchanted creature loses all abilities and is a green Elk creature with base power and toughness 3/3. (It loses all other card types and creature types.)"
1,Krosan Verge,true,false,,Lands,Uncommon,OTC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Krosan%20Verge&format=image&version=normal"")",$0.29,"This land enters tapped. {T}: Add {C}. {2}, {T}, Sacrifice this land: Search your library for a Forest card and a Plains card, put them onto the battlefield tapped, then shuffle."
1,Luminous Bonds,true,false,,Interaction,Common,GRN,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Luminous%20Bonds&format=image&version=normal"")",$0.05,Enchant creature Enchanted creature can't attack or block.
1,Lurking Predators,true,false,,Card Advantage,Rare,PLST,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Lurking%20Predators&format=image&version=normal"")",$20.00,"Whenever an opponent casts a spell, reveal the top card of your library. If it's a creature card, put it onto the battlefield. Otherwise, you may put that card on the bottom of your library."
1,Make Your Move,true,false,,Interaction,Common,MSC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Make%20Your%20Move&format=image&version=normal"")",$0.23,"Destroy target artifact, enchantment, or creature with power 4 or greater."
1,Muraganda Petroglyphs,false,false,,On Theme,Rare,PLST,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Muraganda%20Petroglyphs&format=image&version=normal"")",$0.60,Creatures with no abilities get +2/+2.
1,Myriad Landscape,true,false,,Lands,Uncommon,EOC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Myriad%20Landscape&format=image&version=normal"")",$0.27,"This land enters tapped. {T}: Add {C}. {2}, {T}, Sacrifice this land: Search your library for up to two basic land cards that share a land type, put them onto the battlefield tapped, then shuffle."
1,Naturalize,true,false,,Interaction,Common,PLST,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Naturalize&format=image&version=normal"")",$0.29,Destroy target artifact or enchantment.
1,Oak Street Innkeeper,true,false,,Interaction,Uncommon,RTR,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Oak%20Street%20Innkeeper&format=image&version=normal"")",$0.12,"During turns other than yours, tapped creatures you control have hexproof."
1,Orazca Frillback,true,false,,On Theme,Common,JMP,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Orazca%20Frillback&format=image&version=normal"")",$0.29,
1,Oreskos Swiftclaw,true,false,,On Theme,Common,PLST,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Oreskos%20Swiftclaw&format=image&version=normal"")",$0.23,
13,Plains,true,false,,Lands,Common,HOB,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Plains&format=image&version=normal"")",$2.00,({T}: Add {W}.)
1,Primordial Wurm,true,false,,On Theme,Common,WAR,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Primordial%20Wurm&format=image&version=normal"")",$0.05,
1,Prismatic Omen,false,false,,On Theme,Rare,SHM,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Prismatic%20Omen&format=image&version=normal"")",$6.54,Lands you control are every basic land type in addition to their other types.
1,Quakestrider Ceratops,true,false,,On Theme,Uncommon,FDN,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Quakestrider%20Ceratops&format=image&version=normal"")",$0.24,
1,Quilled Slagwurm,true,false,,On Theme,Uncommon,MBS,7,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Quilled%20Slagwurm&format=image&version=normal"")",$0.14,
1,Rabid Bite,true,false,,Interaction,Common,BLB,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Rabid%20Bite&format=image&version=normal"")",$0.15,Target creature you control deals damage equal to its power to target creature you don't control.
1,Radiant Grove,true,false,,Lands,Common,FIC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Radiant%20Grove&format=image&version=normal"")",$0.29,({T}: Add {G} or {W}.) This land enters tapped.
1,Rampaging Baloths,true,false,,On Theme,Rare,EOC,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Rampaging%20Baloths&format=image&version=normal"")",$0.31,"Trample Landfall — Whenever a land you control enters, create a 4/4 green Beast creature token."
1,Raucous Audience,true,false,,Ramp,Common,TLA,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Raucous%20Audience&format=image&version=normal"")",$0.15,"{T}: Add {G}. If you control a creature with power 4 or greater, add {G}{G} instead."
1,Rootborn Defenses,true,false,,Interaction,Common,CLU,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Rootborn%20Defenses&format=image&version=normal"")",$0.26,"Populate. Creatures you control gain indestructible until end of turn. (To populate, create a token that's a copy of a creature token you control.)"
1,Runic Armasaur,true,false,,Card Advantage,Rare,LCC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Runic%20Armasaur&format=image&version=normal"")",$2.16,"Whenever an opponent activates an ability of a creature or land that isn't a mana ability, you may draw a card."
1,"Ruxa, Patient Professor",false,false,,On Theme,Rare,C21,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Ruxa%2C%20Patient%20Professor&format=image&version=normal"")",$4.31,"Whenever Ruxa enters or attacks, return target creature card with no abilities from your graveyard to your hand. Creatures you control with no abilities get +1/+1. For each creature you control with no abilities, you may have that creature assign its combat damage as though it weren't blocked."
1,Sandwurm Convergence,true,false,,On Theme,Rare,DSC,8,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Sandwurm%20Convergence&format=image&version=normal"")",$0.36,"Creatures with flying can't attack you or planeswalkers you control. At the beginning of your end step, create a 5/5 green Wurm creature token."
1,Savannah Lions,true,false,,On Theme,Common,J25,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Savannah%20Lions&format=image&version=normal"")",$0.17,
1,Selesnya Signet,true,false,,Ramp,Common,TDC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Selesnya%20Signet&format=image&version=normal"")",$0.43,"{1}, {T}: Add {G}{W}."
1,"Selvala, Heart of the Wilds",true,false,,Ramp,Mythic,ECC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Selvala%2C%20Heart%20of%20the%20Wilds&format=image&version=normal"")",$3.70,"Whenever another creature enters, its controller may draw a card if its power is greater than each other creature's power. {G}, {T}: Add X mana in any combination of colors, where X is the greatest power among creatures you control."
1,Starfall Invocation,true,false,,Wrath,Rare,BLB,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Starfall%20Invocation&format=image&version=normal"")",$0.89,"Gift a card (You may promise an opponent a gift as you cast this spell. If you do, they draw a card before its other effects.) Destroy all creatures. If the gift was promised, return a creature card put into your graveyard this way to the battlefield under your control."
1,Suburban Sanctuary,true,false,,Lands,Common,SPM,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Suburban%20Sanctuary&format=image&version=normal"")",$0.17,"This land enters tapped. {T}: Add {G} or {W}. {4}, {T}: Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)"
1,"Sundial, Dawn Tyrant",true,false,,On Theme,Uncommon,DFT,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Sundial%2C%20Dawn%20Tyrant&format=image&version=normal"")",$0.16,
1,"Terrian, World Tyrant",true,false,,On Theme,Uncommon,DFT,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Terrian%2C%20World%20Tyrant&format=image&version=normal"")",$0.25,
1,Thriving Grove,true,false,,Lands,Common,MSC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Thriving%20Grove&format=image&version=normal"")",$0.24,"This land enters tapped. As it enters, choose a color other than green. {T}: Add {G} or one mana of the chosen color."
1,Thriving Heath,true,false,,Lands,Common,MSC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Thriving%20Heath&format=image&version=normal"")",$0.24,"This land enters tapped. As it enters, choose a color other than white. {T}: Add {W} or one mana of the chosen color."
1,Tireless Tracker,true,false,,Card Advantage,Rare,EOC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Tireless%20Tracker&format=image&version=normal"")",$0.23,"Landfall — Whenever a land you control enters, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."") Whenever you sacrifice a Clue, put a +1/+1 counter on this creature."
1,"Toski, Bearer of Secrets",true,false,,Card Advantage,Rare,BLC,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Toski%2C%20Bearer%20of%20Secrets&format=image&version=normal"")",$5.60,"This spell can't be countered. Indestructible Toski attacks each combat if able. Whenever a creature you control deals combat damage to a player, draw a card."
1,Tuinvale Treefolk // Oaken Boon,true,false,,On Theme,Common,ELD,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Tuinvale%20Treefolk%20//%20Oaken%20Boon&format=image&version=normal"")",$0.20,
1,Vorstclaw,true,false,,On Theme,Common,M20,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Vorstclaw&format=image&version=normal"")",$0.17,
1,Watchwolf,true,false,,On Theme,Uncommon,A25,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Watchwolf&format=image&version=normal"")",$0.29,
1,Wildest Dreams,true,false,,On Theme,Rare,KLD,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Wildest%20Dreams&format=image&version=normal"")",$0.45,Return X target cards from your graveyard to your hand. Exile Wildest Dreams.
1,"Zopandrel, Hunger Dominus",true,false,,On Theme,Mythic,PONE,7,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Zopandrel%2C%20Hunger%20Dominus&format=image&version=normal"")",$12.46,"Reach At the beginning of each combat, double the power and toughness of each creature you control until end of turn. {G/P}{G/P}, Sacrifice two other creatures: Put an indestructible counter on Zopandrel. ({G/P} can be paid with either {G} or 2 life.)"
