Quantity,Card Title,Have Physical Copy,Cut,Cut Reason,Deck Rule,Rarity,MTG Edition,Mana Value,Image,Price,Rule Text
1,"Chimil, the Inner Sun",true,false,,On Theme,Mythic,ECC,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Chimil%2C%20the%20Inner%20Sun&format=image&version=normal"")",$6.27,"Spells you control can't be countered. At the beginning of your end step, discover 5. (Exile cards from the top of your library until you exile a nonland card with mana value 5 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)"
1,Commander's Sphere,false,true,Replaced by Death to Our Enemies — creates Treasures every noncreature spell and converts to 3x 3/3 tokens,On Theme,Common,ECC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Commander%27s%20Sphere&format=image&version=normal"")",$0.30,{T}: Add one mana of any color in your commander's color identity. Sacrifice this artifact: Draw a card.
1,Conduct Electricity,false,true,"Replaced by Repulsor Blast — with Scarlet Witch discount costs 2, teamwork turns it into 5 damage to each creature",On Theme,Common,BLB,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Conduct%20Electricity&format=image&version=normal"")",$0.12,Conduct Electricity deals 6 damage to target creature and 2 damage to up to one target creature token.
1,Coveted Jewel,true,true,Replaced by Zealous Lorecaster — opponents can steal it by attacking unblocked; Zealous Lorecaster returns an instant/sorcery to hand for a second discounted cast,On Theme,Rare,MSC,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Coveted%20Jewel&format=image&version=normal"")",$0.29,"When this artifact enters, draw three cards. {T}: Add three mana of any one color. Whenever one or more creatures an opponent controls attack you and aren't blocked, that player draws three cards and gains control of this artifact. Untap it."
1,Crackling Cyclops,false,true,Replaced by Superior Foes of Spider-Man — same CMC but gives actual card advantage on each CMC 4+ spell cast,On Theme,Common,FDN,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Crackling%20Cyclops&format=image&version=normal"")",$0.10,"Whenever you cast a noncreature spell, this creature gets +3/+0 until end of turn."
1,Creative Technique,true,false,,On Theme,Rare,SOC,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Creative%20Technique&format=image&version=normal"")",$0.31,"Demonstrate (When you cast this spell, you may copy it. If you do, choose an opponent to also copy it.) Shuffle your library, then reveal cards from the top of it until you reveal a nonland card. Exile that card and put the rest on the bottom of your library in a random order. You may cast the exiled card without paying its mana cost."
1,Dance with Calamity,true,false,,Card Advantage,Rare,SOC,8,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Dance%20with%20Calamity&format=image&version=normal"")",$0.34,"Shuffle your library. As many times as you choose, you may exile the top card of your library. If the total mana value of the cards exiled this way is 13 or less, you may cast any number of spells from among those cards without paying their mana costs."
1,Death to Our Enemies,true,false,,Ramp,Uncommon,MSH,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Death%20to%20Our%20Enemies&format=image&version=normal"")",$0.20,"Whenever you cast a noncreature spell, create a tapped Treasure token and put a plan counter on this enchantment. When the fourth plan counter is put on this enchantment, sacrifice it. When you do, it deals 7 damage divided as you choose among one or two targets."
1,Demand Answers,true,false,,Card Advantage,Common,MKM,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Demand%20Answers&format=image&version=normal"")",$0.39,"As an additional cost to cast this spell, sacrifice an artifact or discard a card. Draw two cards."
1,Dragon Mage,true,false,,Card Advantage,Uncommon,FDN,7,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Dragon%20Mage&format=image&version=normal"")",$0.23,"Flying Whenever this creature deals combat damage to a player, each player discards their hand, then draws seven cards."
1,Dragon Tempest,true,false,,On Theme,Uncommon,TDC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Dragon%20Tempest&format=image&version=normal"")",$3.32,"Whenever a creature you control with flying enters, it gains haste until end of turn. Whenever a Dragon you control enters, it deals X damage to any target, where X is the number of Dragons you control."
1,Dragon's Hoard,true,false,,Card Advantage,Rare,TDC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Dragon%27s%20Hoard&format=image&version=normal"")",$0.43,"Whenever a Dragon you control enters, put a gold counter on this artifact. {T}, Remove a gold counter from this artifact: Draw a card. {T}: Add one mana of any color."
1,Enduring Courage,true,false,,On Theme,Rare,PDSK,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Enduring%20Courage&format=image&version=normal"")",$1.97,"Whenever another creature you control enters, it gets +2/+0 and gains haste until end of turn. When Enduring Courage dies, if it was a creature, return it to the battlefield under its owner's control. It's an enchantment. (It's not a creature.)"
1,Everflowing Chalice,true,false,,Ramp,Uncommon,EOC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Everflowing%20Chalice&format=image&version=normal"")",$0.31,Multikicker {2} (You may pay an additional {2} any number of times as you cast this spell.) This artifact enters with a charge counter on it for each time it was kicked. {T}: Add {C} for each charge counter on this artifact.
1,Fellwar Stone,true,false,,Ramp,Uncommon,MSC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Fellwar%20Stone&format=image&version=normal"")",$0.75,{T}: Add one mana of any color that a land an opponent controls could produce.
1,Fin Fang Foom,true,false,,On Theme,Rare,MSH,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Fin%20Fang%20Foom&format=image&version=normal"")",$0.31,"Flying Whenever you cast an instant or sorcery spell that targets an artifact or land, copy that spell. You may choose new targets for the copy. Put two +1/+1 counters on Fin Fang Foom."
1,Flashback,true,false,,Card Advantage,Rare,SOS,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Flashback&format=image&version=normal"")",$3.90,Target instant or sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to its mana cost. (You may cast that card from your graveyard for its flashback cost. Then exile it.)
1,Font of Mythos,true,false,,Card Advantage,Rare,PLST,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Font%20of%20Mythos&format=image&version=normal"")",$18.06,"At the beginning of each player's draw step, that player draws two additional cards."
1,Furygale Flocking,true,false,,On Theme,Rare,SOC,10,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Furygale%20Flocking&format=image&version=normal"")",$0.33,"This spell costs {1} less to cast for each instant and sorcery card in your graveyard. For each opponent, create two 3/3 blue and red Elemental creature tokens with flying that attack that opponent this turn if able. They gain haste until end of turn."
1,Goldspan Dragon,true,false,,On Theme,Mythic,SOC,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Goldspan%20Dragon&format=image&version=normal"")",$5.64,"Flying, haste Whenever this creature attacks or becomes the target of a spell, create a Treasure token. Treasures you control have ""{T}, Sacrifice this artifact: Add two mana of any one color."""
1,Hall of Oracles,true,false,,Lands,Rare,SOC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Hall%20of%20Oracles&format=image&version=normal"")",$0.26,"{T}: Add {C}. {1}, {T}: Add one mana of any color. {T}: Put a +1/+1 counter on target creature. Activate only as a sorcery and only if you've cast an instant or sorcery spell this turn."
1,Haven of the Spirit Dragon,true,false,,Lands,Rare,TDC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Haven%20of%20the%20Spirit%20Dragon&format=image&version=normal"")",$0.39,"{T}: Add {C}. {T}: Add one mana of any color. Spend this mana only to cast a Dragon creature spell. {2}, {T}, Sacrifice this land: Return target Dragon creature card or Ugin planeswalker card from your graveyard to your hand."
1,"Hawkeye, Young Avenger",true,false,,On Theme,Uncommon,MSH,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Hawkeye%2C%20Young%20Avenger&format=image&version=normal"")",$0.24,"Reach If a source you control would deal noncombat damage to an opponent or a permanent an opponent controls, instead it deals that much damage plus X, where X is Hawkeye's power."
1,Hedron Archive,true,false,,Ramp,Uncommon,BLC,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Hedron%20Archive&format=image&version=normal"")",$0.34,"{T}: Add {C}{C}. {2}, {T}, Sacrifice this artifact: Draw two cards."
1,Hex Magic,true,false,,Card Advantage,Uncommon,MSH,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Hex%20Magic&format=image&version=normal"")",$1.06,"Exile all the cards from your hand, then draw that many cards. Until the end of your next turn, you may play cards exiled this way."
1,Hidetsugu's Second Rite,true,true,"Replaced by Mica, Reader of Ruins — only relevant if a player is at exactly 10 life; Mica copies our discounted instant/sorcery spells by saccing an artifact",On Theme,Uncommon,FDN,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Hidetsugu%27s%20Second%20Rite&format=image&version=normal"")",$0.16,"If target player has exactly 10 life, Hidetsugu's Second Rite deals 10 damage to that player."
1,Hoard-Smelter Dragon,true,false,,On Theme,Rare,SCD,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Hoard-Smelter%20Dragon&format=image&version=normal"")",$0.17,"Flying {3}{R}: Destroy target artifact. This creature gets +X/+0 until end of turn, where X is that artifact's mana value."
1,Lightning Greaves,true,false,,On Theme,Uncommon,MSC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Lightning%20Greaves&format=image&version=normal"")",$3.35,Equipped creature has haste and shroud. (It can't be the target of spells or abilities.) Equip {0}
1,Magmaquake,true,false,,Interaction,Rare,SCD,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Magmaquake&format=image&version=normal"")",$0.17,Magmaquake deals X damage to each creature without flying and each planeswalker.
1,Mana Geyser,true,false,,Ramp,Common,PLST,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Mana%20Geyser&format=image&version=normal"")",$1.66,Add {R} for each tapped land your opponents control.
1,Manaform Hellkite,true,false,,On Theme,Mythic,SOC,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Manaform%20Hellkite&format=image&version=normal"")",$0.25,"Flying Whenever you cast a noncreature spell, create an X/X red Dragon Illusion creature token with flying and haste, where X is the amount of mana spent to cast that spell. Exile that token at the beginning of the next end step."
1,"Mica, Reader of Ruins",true,false,,On Theme,Uncommon,SOS,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Mica%2C%20Reader%20of%20Ruins&format=image&version=normal"")",$0.22,"Ward—Pay 3 life. (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays 3 life.) Whenever you cast an instant or sorcery spell, you may sacrifice an artifact. If you do, copy that spell and you may choose new targets for the copy."
1,Mind Stone,true,false,,Ramp,Uncommon,SOC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Mind%20Stone&format=image&version=normal"")",$0.32,"{T}: Add {C}. {1}, {T}, Sacrifice this artifact: Draw a card."
28,Mountain,false,false,,Lands,Common,HOB,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Mountain&format=image&version=normal"")",$2.00,({T}: Add {R}.)
1,Myriad Landscape,true,false,,Lands,Uncommon,EOC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Myriad%20Landscape&format=image&version=normal"")",$0.27,"This land enters tapped. {T}: Add {C}. {2}, {T}, Sacrifice this land: Search your library for up to two basic land cards that share a land type, put them onto the battlefield tapped, then shuffle."
1,Nesting Grounds,true,false,,Lands,Rare,ECC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Nesting%20Grounds&format=image&version=normal"")",$0.35,"{T}: Add {C}. {1}, {T}: Move a counter from target permanent you control onto a second target permanent. Activate only as a sorcery."
1,Overwhelming Victory,true,false,,On Theme,Rare,TLE,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Overwhelming%20Victory&format=image&version=normal"")",$0.33,"Overwhelming Victory deals 5 damage to target creature. Each creature you control gains trample and gets +X/+0 until end of turn, where X is the amount of excess damage dealt this way."
1,Price of Freedom,true,false,,Interaction,Uncommon,TLA,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Price%20of%20Freedom&format=image&version=normal"")",$0.33,"Destroy target artifact or land an opponent controls. Its controller may search their library for a basic land card, put it onto the battlefield tapped, then shuffle. Draw a card."
1,Prismari Pianist,true,false,,On Theme,Rare,SOC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Prismari%20Pianist&format=image&version=normal"")",$0.33,"Whenever you cast an instant or sorcery spell, create a 1/1 blue and red Elemental creature token. If that spell's mana value is 5 or greater, create three of those tokens instead."
1,Psychosis Crawler,true,false,,On Theme,Rare,BLC,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Psychosis%20Crawler&format=image&version=normal"")",$0.61,"Psychosis Crawler's power and toughness are each equal to the number of cards in your hand. Whenever you draw a card, each opponent loses 1 life."
1,Renegade Bull,false,true,"Replaced by Hawkeye, Young Avenger — amplifies all noncombat damage sources (Dragon Tempest, Psychosis Crawler, Spit Flame)",On Theme,Rare,SOC,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Renegade%20Bull&format=image&version=normal"")",$0.21,"Trample Whenever you cast an instant or sorcery spell, this creature gets +X/+0 until end of turn, where X is that spell's mana value. Whenever this creature attacks, exile up to one target instant or sorcery card from your graveyard and copy it. You may cast the copy without paying its mana cost."
1,Repulsor Blast,true,false,,Interaction,Common,MSH,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Repulsor%20Blast&format=image&version=normal"")",$0.09,"Teamwork 2 (As an additional cost to cast this spell, you may tap any number of creatures you control with total power 2 or more.) Repulsor Blast deals 5 damage to target creature. If this spell was cast using teamwork, it also deals 2 damage to that creature's controller."
1,"Rionya, Fire Dancer",true,false,,On Theme,Rare,SOC,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Rionya%2C%20Fire%20Dancer&format=image&version=normal"")",$0.86,"At the beginning of combat on your turn, create X tokens that are copies of another target creature you control, where X is one plus the number of instant and sorcery spells you've cast this turn. They gain haste. Exile them at the beginning of the next end step."
1,Rogue's Passage,true,false,,Lands,Uncommon,SOC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Rogue%27s%20Passage&format=image&version=normal"")",$0.42,"{T}: Add {C}. {4}, {T}: Target creature can't be blocked this turn."
1,Rousing Refrain,true,false,,On Theme,Rare,SOC,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Rousing%20Refrain&format=image&version=normal"")",$0.33,"Add {R} for each card in target opponent's hand. Until end of turn, you don't lose this mana as steps and phases end. Exile Rousing Refrain with three time counters on it. Suspend 3—{1}{R} (Rather than cast this card from your hand, you may pay {1}{R} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost.)"
1,Rumble Arena,true,false,,Lands,Common,TLA,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Rumble%20Arena&format=image&version=normal"")",$0.23,"Vigilance When this land enters, scry 1. (Look at the top card of your library. You may put it on the bottom.) {T}: Add {C}. {1}, {T}: Add one mana of any color."
1,Runehorn Hellkite,true,true,Replaced by Flashback — symmetrical wheel refills opponents' hands too; Flashback rebuys our own best graveyard spell and gets discounted a second time by Scarlet Witch's power,On Theme,Rare,SCD,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Runehorn%20Hellkite&format=image&version=normal"")",$0.24,"Flying {5}{R}, Exile this card from your graveyard: Each player discards their hand, then draws seven cards."
1,Seize the Spoils,true,false,,Card Advantage,Common,SOS,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Seize%20the%20Spoils&format=image&version=normal"")",$0.26,"As an additional cost to cast this spell, discard a card. Draw two cards and create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")"
1,Sol Ring,true,false,,Ramp,Uncommon,MSC,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Sol%20Ring&format=image&version=normal"")",$1.15,{T}: Add {C}{C}.
1,Spit Flame,true,false,,Interaction,Rare,TDC,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Spit%20Flame&format=image&version=normal"")",$0.31,"Spit Flame deals 4 damage to target creature. Whenever a Dragon you control enters, you may pay {R}. If you do, return this card from your graveyard to your hand."
1,Storm-Kiln Artist,true,false,,On Theme,Uncommon,PLST,4,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Storm-Kiln%20Artist&format=image&version=normal"")",$1.45,"This creature gets +1/+0 for each artifact you control. Magecraft — Whenever you cast or copy an instant or sorcery spell, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")"
1,Superior Foes of Spider-Man,true,false,,On Theme,Uncommon,SPM,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Superior%20Foes%20of%20Spider-Man&format=image&version=normal"")",$0.15,"Trample Whenever you cast a spell with mana value 4 or greater, you may exile the top card of your library. If you do, you may play that card until you exile another card with this creature."
1,Surge to Victory,true,false,,On Theme,Rare,SOC,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Surge%20to%20Victory&format=image&version=normal"")",$0.30,"Exile target instant or sorcery card from your graveyard. Creatures you control get +X/+0 until end of turn, where X is that card's mana value. Whenever a creature you control deals combat damage to a player this turn, copy the exiled card. You may cast the copy without paying its mana cost."
1,Swiftfoot Boots,true,false,,On Theme,Uncommon,MSC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Swiftfoot%20Boots&format=image&version=normal"")",$2.64,Equipped creature has hexproof and haste. (It can't be the target of spells or abilities your opponents control. It can attack and {T} no matter when it came under your control.) Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)
1,Team Tactics,true,false,,On Theme,Uncommon,MSH,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Team%20Tactics&format=image&version=normal"")",$0.15,"Teamwork 1 (As an additional cost to cast this spell, you may tap any number of creatures you control with total power 1 or more.) Target creature gains double strike until end of turn. If this spell was cast using teamwork, that creature also gains trample until end of turn."
1,Temple of the False God,true,false,,Lands,Uncommon,SOC,0,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Temple%20of%20the%20False%20God&format=image&version=normal"")",$0.25,{T}: Add {C}{C}. Activate only if you control five or more lands.
1,The Scarlet Witch,true,false,,On Theme,Rare,MSH,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=The%20Scarlet%20Witch&format=image&version=normal"")",$0.68,"Instant and sorcery spells you cast with mana value 4 or greater cost {X} less to cast, where X is The Scarlet Witch's power."
1,Thought Vessel,true,false,,Ramp,Uncommon,MSC,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Thought%20Vessel&format=image&version=normal"")",$1.74,You have no maximum hand size. {T}: Add {C}.
1,Thundermaw Hellkite,true,false,,On Theme,Mythic,SCD,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Thundermaw%20Hellkite&format=image&version=normal"")",$0.40,"Flying Haste (This creature can attack and {T} as soon as it comes under your control.) When this creature enters, it deals 1 damage to each creature with flying your opponents control. Tap those creatures."
1,Twin Blades,false,true,Replaced by Team Tactics — same double strike but also deals 3 to each opponent when Teamwork 1 is met,On Theme,Uncommon,TLA,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Twin%20Blades&format=image&version=normal"")",$0.24,"Flash When this Equipment enters, attach it to target creature you control. That creature gains double strike until end of turn. Equipped creature gets +1/+1. Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)"
1,Tyrant's Familiar,true,false,,On Theme,Rare,SCD,7,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Tyrant%27s%20Familiar&format=image&version=normal"")",$0.37,"Flying, haste Lieutenant — As long as you control your commander, this creature gets +2/+2 and has ""Whenever this creature attacks, it deals 7 damage to target creature defending player controls."""
1,Unleash Fury,true,false,,On Theme,Uncommon,J25,2,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Unleash%20Fury&format=image&version=normal"")",$0.40,Double the power of target creature until end of turn.
1,Unsubtle Mockery,true,false,,Interaction,Common,SOS,3,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Unsubtle%20Mockery&format=image&version=normal"")",$0.09,Unsubtle Mockery deals 4 damage to target creature. Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)
1,Vandalblast,true,false,,Interaction,Uncommon,MSC,1,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Vandalblast&format=image&version=normal"")",$1.17,"Destroy target artifact you don't control. Overload {4}{R} (You may cast this spell for its overload cost. If you do, change ""target"" in its text to ""each."")"
1,Volcanic Salvo,true,false,,On Theme,Rare,SOC,12,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Volcanic%20Salvo&format=image&version=normal"")",$0.28,"This spell costs {X} less to cast, where X is the total power of creatures you control. Volcanic Salvo deals 6 damage to each of up to two target creatures and/or planeswalkers."
1,Zealous Lorecaster,true,false,,Card Advantage,Common,SOS,6,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Zealous%20Lorecaster&format=image&version=normal"")",$0.06,"When this creature enters, return target instant or sorcery card from your graveyard to your hand."
1,Zuko's Exile,true,false,,Interaction,Common,TLA,5,"=IMAGE(""https://api.scryfall.com/cards/named?exact=Zuko%27s%20Exile&format=image&version=normal"")",$0.31,"Exile target artifact, creature, or enchantment. Its controller creates a Clue token. (It's an artifact with ""{2}, Sacrifice this token: Draw a card."")"
